HEADER_TIME_STAMP,X_ACCELERATION_METERS_PER_SECOND_SQUARED,Y_ACCELERATION_METERS_PER_SECOND_SQUARED,Z_ACCELERATION_METERS_PER_SECOND_SQUARED
2014-12-12 11:57:03.200,0.025,0.013,-1.026
2014-12-12 11:57:03.234,0.025,0.013,-1.026
2014-12-12 11:57:03.267,0.025,0.013,-1.026
2014-12-12 11:57:03.300,0.025,0.013,-1.026
2014-12-12 11:57:03.334,0.025,0.013,-1.026
2014-12-12 11:57:03.367,0.025,0.013,-1.026
2014-12-12 11:57:03.400,0.025,0.013,-1.026
2014-12-12 11:57:03.434,0.025,0.013,-1.026
2014-12-12 11:57:03.467,0.025,0.013,-1.026
2014-12-12 11:57:03.500,0.025,0.013,-1.026
2014-12-12 11:57:03.534,0.025,0.013,-1.026
2014-12-12 11:57:03.567,0.025,0.013,-1.026
2014-12-12 11:57:03.600,0.025,0.013,-1.026
2014-12-12 11:57:03.634,0.025,0.013,-1.022
2014-12-12 11:57:03.667,0.025,0.013,-1.022
2014-12-12 11:57:03.700,0.025,0.013,-1.026
2014-12-12 11:57:03.734,0.025,0.013,-1.026
2014-12-12 11:57:03.767,0.025,0.013,-1.022
2014-12-12 11:57:03.800,0.025,0.013,-1.026
2014-12-12 11:57:03.834,0.025,0.013,-1.026
2014-12-12 11:57:03.867,0.025,0.013,-1.026
2014-12-12 11:57:03.900,0.025,0.013,-1.026
2014-12-12 11:57:03.934,0.025,0.013,-1.026
2014-12-12 11:57:03.967,0.033,0.013,-1.026
2014-12-12 11:57:04.000,0.025,0.013,-1.026
2014-12-12 11:57:04.034,0.033,0.013,-1.022
2014-12-12 11:57:04.067,0.025,0.013,-1.017
2014-12-12 11:57:04.100,0.025,0.013,-1.026
2014-12-12 11:57:04.134,0.025,0.013,-1.026
2014-12-12 11:57:04.167,0.025,0.013,-1.026
2014-12-12 11:57:04.200,0.025,0.013,-1.026
2014-12-12 11:57:04.234,0.025,0.013,-1.026
2014-12-12 11:57:04.267,0.025,0.013,-1.026
2014-12-12 11:57:04.300,0.025,0.013,-1.026
2014-12-12 11:57:04.334,0.025,0.013,-1.026
2014-12-12 11:57:04.367,0.025,0.013,-1.026
2014-12-12 11:57:04.400,0.025,0.013,-1.026
2014-12-12 11:57:04.434,0.025,0.013,-1.026
2014-12-12 11:57:04.467,0.025,0.013,-1.026
2014-12-12 11:57:04.500,0.025,0.013,-1.026
2014-12-12 11:57:04.534,0.025,0.013,-1.022
2014-12-12 11:57:04.567,0.025,0.013,-1.026
2014-12-12 11:57:04.600,0.025,0.013,-1.026
2014-12-12 11:57:04.634,0.025,0.013,-1.026
2014-12-12 11:57:04.667,0.025,0.013,-1.026
2014-12-12 11:57:04.700,0.025,0.013,-1.026
2014-12-12 11:57:04.734,0.025,0.013,-1.026
2014-12-12 11:57:04.767,0.025,0.013,-1.026
2014-12-12 11:57:04.800,0.033,0.013,-1.026
2014-12-12 11:57:04.834,0.033,0.013,-1.026
2014-12-12 11:57:04.867,0.025,0.013,-1.026
2014-12-12 11:57:04.900,0.033,0.013,-1.022
2014-12-12 11:57:04.934,0.025,0.013,-1.026
2014-12-12 11:57:04.967,0.025,0.013,-1.026
2014-12-12 11:57:05.000,0.033,0.013,-1.026
2014-12-12 11:57:05.034,0.033,0.013,-1.026
2014-12-12 11:57:05.067,0.033,0.013,-1.022
2014-12-12 11:57:05.100,0.025,0.013,-1.026
2014-12-12 11:57:05.134,0.025,0.013,-1.026
2014-12-12 11:57:05.167,0.025,0.013,-1.026
2014-12-12 11:57:05.200,0.025,0.013,-1.022
2014-12-12 11:57:05.234,0.025,0.013,-1.026
2014-12-12 11:57:05.267,0.025,0.013,-1.022
2014-12-12 11:57:05.300,0.033,0.013,-1.026
2014-12-12 11:57:05.334,0.025,0.013,-1.026
2014-12-12 11:57:05.367,0.025,0.013,-1.026
2014-12-12 11:57:05.400,0.025,0.013,-1.026
2014-12-12 11:57:05.434,0.025,0.013,-1.026
2014-12-12 11:57:05.467,0.025,0.013,-1.022
2014-12-12 11:57:05.500,0.025,0.013,-1.026
2014-12-12 11:57:05.534,0.033,0.013,-1.026
2014-12-12 11:57:05.567,0.025,0.013,-1.026
2014-12-12 11:57:05.600,0.025,0.013,-1.026
2014-12-12 11:57:05.634,0.025,0.013,-1.022
2014-12-12 11:57:05.667,0.025,0.013,-1.026
2014-12-12 11:57:05.700,0.025,0.013,-1.022
2014-12-12 11:57:05.734,0.025,0.013,-1.026
2014-12-12 11:57:05.767,0.033,0.013,-1.026
2014-12-12 11:57:05.800,0.025,0.013,-1.026
2014-12-12 11:57:05.834,0.025,0.017,-1.026
2014-12-12 11:57:05.867,0.025,0.013,-1.026
2014-12-12 11:57:05.900,0.025,0.013,-1.026
2014-12-12 11:57:05.934,0.025,0.013,-1.022
2014-12-12 11:57:05.967,0.025,0.013,-1.022
2014-12-12 11:57:06.000,0.025,0.013,-1.026
2014-12-12 11:57:06.034,0.025,0.013,-1.026
2014-12-12 11:57:06.067,0.033,0.013,-1.026
2014-12-12 11:57:06.100,0.025,0.013,-1.022
2014-12-12 11:57:06.134,0.025,0.013,-1.022
2014-12-12 11:57:06.167,0.025,0.017,-1.013
2014-12-12 11:57:06.200,0.033,0.013,-1.026
2014-12-12 11:57:06.234,0.025,0.013,-1.022
2014-12-12 11:57:06.267,0.025,0.013,-1.026
2014-12-12 11:57:06.300,0.025,0.013,-1.026
2014-12-12 11:57:06.334,0.025,0.013,-1.026
2014-12-12 11:57:06.367,0.025,0.013,-1.026
2014-12-12 11:57:06.400,0.033,0.013,-1.026
2014-12-12 11:57:06.434,0.025,0.013,-1.026
2014-12-12 11:57:06.467,0.025,0.013,-1.013
2014-12-12 11:57:06.500,0.025,0.013,-1.026
2014-12-12 11:57:06.534,0.033,0.013,-1.026
2014-12-12 11:57:06.567,0.025,0.013,-1.026
2014-12-12 11:57:06.600,0.025,0.013,-1.026
2014-12-12 11:57:06.634,0.025,0.013,-1.026
2014-12-12 11:57:06.667,0.025,0.013,-1.026
2014-12-12 11:57:06.700,0.025,0.013,-1.022
2014-12-12 11:57:06.734,0.025,0.013,-1.026
2014-12-12 11:57:06.767,0.025,0.013,-1.026
2014-12-12 11:57:06.800,0.025,0.013,-1.026
2014-12-12 11:57:06.834,0.033,0.013,-1.026
2014-12-12 11:57:06.867,0.025,0.013,-1.026
2014-12-12 11:57:06.900,0.033,0.013,-1.026
2014-12-12 11:57:06.934,0.025,0.013,-1.022
2014-12-12 11:57:06.967,0.025,0.013,-1.022
2014-12-12 11:57:07.000,0.025,0.013,-1.022
2014-12-12 11:57:07.034,0.025,0.013,-1.026
2014-12-12 11:57:07.067,0.025,0.013,-1.022
2014-12-12 11:57:07.100,0.025,0.013,-1.022
2014-12-12 11:57:07.134,0.033,0.013,-1.026
2014-12-12 11:57:07.167,0.025,0.013,-1.026
2014-12-12 11:57:07.200,0.025,0.013,-1.026
2014-12-12 11:57:07.234,0.025,0.013,-1.022
2014-12-12 11:57:07.267,0.025,0.013,-1.026
2014-12-12 11:57:07.300,0.025,0.013,-1.026
2014-12-12 11:57:07.334,0.033,0.013,-1.026
2014-12-12 11:57:07.367,0.033,0.013,-1.026
2014-12-12 11:57:07.400,0.033,0.013,-1.026
2014-12-12 11:57:07.434,0.033,0.013,-1.026
2014-12-12 11:57:07.467,0.025,0.013,-1.026
2014-12-12 11:57:07.500,0.033,0.013,-1.026
2014-12-12 11:57:07.534,0.025,0.013,-1.026
2014-12-12 11:57:07.567,0.025,0.013,-1.026
2014-12-12 11:57:07.600,0.025,0.013,-1.026
2014-12-12 11:57:07.634,0.025,0.013,-1.026
2014-12-12 11:57:07.667,0.025,0.013,-1.026
2014-12-12 11:57:07.700,0.025,0.013,-1.026
2014-12-12 11:57:07.734,0.025,0.013,-1.026
2014-12-12 11:57:07.767,0.033,0.013,-1.026
2014-12-12 11:57:07.800,0.025,0.013,-1.026
